User_ID,Age,Gender,Annual_Income,Risk_Tolerance,Investment_Goal,Preferred_Sector,Investment_Horizon,Current_Investments,Recommended_Portfolio
U4070,20,Male,97765,Low,Retirement,Tech,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4071,59,Female,142657,Low,Retirement,Consumer Goods,Long-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4072,50,Female,102018,High,Wealth Growth,Energy,Medium-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U4073,58,Male,53469,Medium,Emergency Fund,Consumer Goods,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4074,31,Male,97758,Medium,Retirement,Consumer Goods,Medium-term,Stocks,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4075,33,Male,80269,Low,Wealth Growth,Energy,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4076,44,Other,21865,Low,Retirement,Consumer Goods,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4077,62,Female,85730,Medium,Education,Real Estate,Medium-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4078,33,Female,49050,Medium,House Purchase,Finance,Medium-term,Real Estate,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4079,56,Female,112083,Medium,Retirement,Finance,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4080,52,Male,181524,Low,Education,Finance,Short-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4081,58,Male,67118,High,Retirement,Tech,Long-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U4082,38,Female,32663,High,House Purchase,Tech,Long-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U4083,50,Female,102627,High,House Purchase,Energy,Short-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U4084,39,Female,84396,Low,Education,Energy,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4085,64,Male,29173,Medium,Wealth Growth,Tech,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4086,27,Male,24989,Low,Education,Consumer Goods,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4087,60,Female,133318,Low,House Purchase,Real Estate,Long-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U4088,20,Female,68728,Medium,Emergency Fund,Consumer Goods,Medium-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4089,47,Female,26233,Low,Wealth Growth,Healthcare,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4090,52,Other,74463,Medium,Retirement,Tech,Short-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4091,52,Female,55887,Medium,Emergency Fund,Real Estate,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U4092,35,Other,153379,Medium,House Purchase,Tech,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4093,54,Other,27758,Low,Retirement,Consumer Goods,Short-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4094,52,Male,168511,Medium,Emergency Fund,Tech,Medium-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4095,39,Female,31884,Medium,Wealth Growth,Finance,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4096,62,Male,142305,Medium,Education,Tech,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4097,28,Male,113373,Medium,House Purchase,Healthcare,Medium-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U4098,52,Male,108840,High,Education,Real Estate,Short-term,Stocks,"80% Stocks, 10% Crypto, 10% Cash"
U4099,20,Male,86750,High,Education,Consumer Goods,Medium-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U4100,29,Female,118884,Medium,Retirement,Real Estate,Short-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U4101,27,Female,46458,Medium,Education,Tech,Long-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4102,63,Female,63569,Low,Wealth Growth,Consumer Goods,Long-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4103,20,Female,137093,High,Education,Tech,Medium-term,Stocks,"80% Stocks, 10% Crypto, 10% Cash"
U4104,47,Male,62000,Medium,Education,Tech,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4105,38,Female,137255,Low,Education,Energy,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4106,58,Male,24573,Low,House Purchase,Consumer Goods,Medium-term,Crypto,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4107,27,Male,192247,Low,Emergency Fund,Real Estate,Short-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4108,36,Female,136128,Medium,House Purchase,Energy,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4109,64,Male,175591,Medium,Wealth Growth,Consumer Goods,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4110,47,Female,143485,High,Education,Energy,Medium-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U4111,33,Male,56055,High,House Purchase,Tech,Medium-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U4112,50,Male,104380,Medium,House Purchase,Energy,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4113,43,Female,189094,Low,Retirement,Healthcare,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4114,45,Male,128243,Low,Retirement,Finance,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4115,25,Male,123046,High,Emergency Fund,Finance,Medium-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U4116,52,Male,188385,Medium,Wealth Growth,Healthcare,Medium-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4117,60,Male,46093,Medium,Wealth Growth,Consumer Goods,Long-term,Real Estate,"70% Stocks, 20% Bonds, 10% Crypto"
U4118,53,Male,129148,Medium,Education,Energy,Medium-term,Mixed Portfolio,"60% Real Estate, 30% Stocks, 10% Bonds"
U4119,40,Male,78292,Low,Wealth Growth,Healthcare,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4120,25,Female,141272,Low,House Purchase,Healthcare,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4121,25,Female,91587,Medium,Education,Consumer Goods,Short-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4122,49,Female,77908,Low,House Purchase,Finance,Short-term,Crypto,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4123,35,Male,50901,Low,Emergency Fund,Finance,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4124,24,Male,149717,Medium,Education,Finance,Medium-term,Real Estate,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4125,45,Other,167136,High,House Purchase,Energy,Medium-term,Real Estate,"80% Stocks, 10% Crypto, 10% Cash"
U4126,24,Female,85270,Medium,Education,Finance,Long-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4127,31,Male,53216,Low,Retirement,Consumer Goods,Short-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4128,60,Male,134563,Low,Education,Healthcare,Medium-term,Mixed Portfolio,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4129,32,Female,61404,Medium,Education,Consumer Goods,Short-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4130,35,Female,30577,Low,Retirement,Real Estate,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4131,50,Male,149053,High,Retirement,Energy,Long-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U4132,28,Male,74521,Medium,House Purchase,Energy,Medium-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4133,28,Male,175162,Medium,Wealth Growth,Tech,Short-term,Stocks,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4134,36,Male,85245,High,Education,Energy,Medium-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U4135,29,Male,160598,Low,Retirement,Consumer Goods,Short-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4136,49,Female,154045,Low,Retirement,Tech,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4137,61,Female,46137,Medium,House Purchase,Consumer Goods,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4138,62,Female,47373,Medium,Education,Finance,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4139,28,Male,142216,Low,House Purchase,Healthcare,Medium-term,Real Estate,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4140,56,Male,139115,Medium,Retirement,Energy,Medium-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4141,43,Male,24979,High,Retirement,Tech,Short-term,Mutual Funds,"70% Stocks, 20% Bonds, 10% Crypto"
U4142,61,Male,64400,Medium,Wealth Growth,Finance,Medium-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4143,39,Female,169409,Low,Wealth Growth,Energy,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4144,51,Male,119390,Medium,Education,Healthcare,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4145,53,Female,21530,Low,Wealth Growth,Tech,Long-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4146,35,Male,114829,High,Retirement,Energy,Short-term,Mutual Funds,"80% Stocks, 10% Crypto, 10% Cash"
U4147,36,Female,74298,High,Emergency Fund,Healthcare,Short-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U4148,34,Female,191670,Medium,Education,Healthcare,Short-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4149,59,Male,153847,Low,Retirement,Consumer Goods,Short-term,Stocks,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4150,43,Male,146785,Medium,Retirement,Real Estate,Medium-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4151,35,Male,139826,Medium,Wealth Growth,Tech,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4152,28,Female,153336,Medium,Wealth Growth,Healthcare,Short-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4153,41,Female,156587,Low,Emergency Fund,Tech,Long-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4154,48,Male,114089,Medium,Wealth Growth,Finance,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4155,52,Female,111409,Low,Retirement,Tech,Medium-term,Real Estate,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4156,47,Other,131551,Medium,House Purchase,Healthcare,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4157,30,Male,105120,Medium,House Purchase,Real Estate,Medium-term,Crypto,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4158,53,Male,194708,Medium,Emergency Fund,Energy,Long-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4159,59,Male,95480,Medium,Wealth Growth,Consumer Goods,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4160,23,Male,162595,High,House Purchase,Finance,Long-term,Crypto,"80% Stocks, 10% Crypto, 10% Cash"
U4161,25,Female,157184,Medium,House Purchase,Healthcare,Medium-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4162,62,Female,169419,Low,Wealth Growth,Tech,Long-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4163,27,Female,184731,Medium,Emergency Fund,Consumer Goods,Long-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4164,32,Female,161046,Low,Wealth Growth,Consumer Goods,Long-term,Mutual Funds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4165,49,Female,42101,Low,House Purchase,Finance,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4166,50,Male,144573,Low,House Purchase,Consumer Goods,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4167,58,Male,172145,Medium,Education,Finance,Short-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U4168,64,Female,33969,Medium,Education,Energy,Short-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4169,33,Female,118360,Medium,Wealth Growth,Real Estate,Short-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4170,49,Female,121005,Medium,Education,Real Estate,Medium-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U4171,44,Male,95618,Medium,Emergency Fund,Tech,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4172,24,Male,45180,Medium,House Purchase,Finance,Long-term,Stocks,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4173,22,Male,39461,Low,House Purchase,Energy,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4174,44,Male,152023,Low,Retirement,Healthcare,Long-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U4175,35,Other,180716,Medium,Emergency Fund,Real Estate,Short-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4176,58,Female,168259,Medium,House Purchase,Finance,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4177,41,Male,25838,Low,Retirement,Healthcare,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4178,54,Male,143600,Medium,Wealth Growth,Healthcare,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4179,51,Other,199909,Medium,Emergency Fund,Consumer Goods,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4180,64,Female,156617,Medium,Emergency Fund,Finance,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4181,40,Male,49082,Medium,Education,Consumer Goods,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4182,23,Other,61083,Medium,Retirement,Consumer Goods,Long-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4183,33,Male,155975,Low,Wealth Growth,Tech,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4184,50,Female,155643,Medium,Retirement,Tech,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4185,57,Female,172155,Low,Education,Energy,Long-term,Stocks,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4186,49,Female,55224,Low,Education,Healthcare,Medium-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4187,46,Male,174524,High,Retirement,Tech,Medium-term,Real Estate,"80% Stocks, 10% Crypto, 10% Cash"
U4188,61,Other,49537,Medium,Education,Finance,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4189,32,Male,143381,Low,Retirement,Healthcare,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4190,62,Other,23344,Medium,House Purchase,Energy,Long-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U4191,47,Male,35260,Medium,Retirement,Real Estate,Medium-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U4192,47,Male,190900,Medium,Retirement,Energy,Medium-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U4193,43,Female,188477,High,Retirement,Finance,Medium-term,Mutual Funds,"80% Stocks, 10% Crypto, 10% Cash"
U4194,37,Male,54437,Low,Emergency Fund,Tech,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4195,22,Female,37770,High,Retirement,Energy,Medium-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U4196,48,Male,195749,Medium,Wealth Growth,Tech,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4197,61,Male,58939,Medium,Wealth Growth,Tech,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4198,37,Male,160461,Low,Emergency Fund,Finance,Long-term,Mutual Funds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4199,27,Female,178553,Low,Wealth Growth,Energy,Medium-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4200,30,Male,89604,High,House Purchase,Consumer Goods,Medium-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U4201,24,Male,98764,Low,Retirement,Real Estate,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4202,60,Male,169037,Medium,Education,Finance,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4203,26,Female,28577,Medium,Wealth Growth,Finance,Short-term,Real Estate,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4204,34,Female,82079,Medium,Retirement,Finance,Short-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4205,53,Male,94302,Low,House Purchase,Real Estate,Medium-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4206,25,Male,67637,High,Wealth Growth,Healthcare,Long-term,Mixed Portfolio,"70% Stocks, 20% Bonds, 10% Crypto"
U4207,56,Female,111742,Medium,Wealth Growth,Finance,Medium-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4208,46,Male,26091,Medium,Retirement,Real Estate,Short-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4209,33,Female,46344,Low,Wealth Growth,Consumer Goods,Long-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4210,45,Female,78732,Medium,Wealth Growth,Consumer Goods,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4211,53,Other,33399,Medium,Retirement,Consumer Goods,Short-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4212,42,Male,195242,Medium,Retirement,Finance,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4213,38,Male,87421,Medium,Education,Healthcare,Long-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4214,51,Female,129018,High,Retirement,Finance,Short-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U4215,27,Female,138435,Medium,Emergency Fund,Consumer Goods,Long-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4216,55,Female,76994,Medium,House Purchase,Finance,Short-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4217,38,Female,94766,Medium,Wealth Growth,Tech,Long-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4218,54,Male,93028,Medium,Education,Consumer Goods,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4219,50,Female,89793,Medium,Emergency Fund,Energy,Long-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U4220,62,Male,185697,High,House Purchase,Energy,Short-term,Mixed Portfolio,"80% Stocks, 10% Crypto, 10% Cash"
U4221,31,Male,34132,Medium,House Purchase,Energy,Medium-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
U4222,34,Male,80060,High,Emergency Fund,Healthcare,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4223,39,Female,40913,Medium,House Purchase,Consumer Goods,Medium-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U4224,36,Female,87720,High,Education,Tech,Long-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U4225,60,Male,146599,Low,Wealth Growth,Finance,Short-term,Bonds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4226,62,Male,25078,Low,Retirement,Consumer Goods,Medium-term,Mutual Funds,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4227,59,Male,25431,Low,Education,Energy,Short-term,Real Estate,"40% Bonds, 40% Mutual Funds, 20% Stocks"
U4228,63,Other,85932,Medium,Retirement,Consumer Goods,Medium-term,Crypto,"70% Stocks, 20% Bonds, 10% Crypto"
U4229,24,Male,54225,Medium,Emergency Fund,Real Estate,Medium-term,Stocks,"60% Real Estate, 30% Stocks, 10% Bonds"
U4230,42,Male,63949,Medium,Retirement,Finance,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4231,53,Female,122634,Medium,Wealth Growth,Tech,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4232,30,Male,92531,Low,Retirement,Real Estate,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4233,49,Female,132971,Medium,Retirement,Energy,Long-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4234,26,Other,80191,Medium,Wealth Growth,Real Estate,Medium-term,Bonds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4235,42,Male,72318,Low,House Purchase,Real Estate,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4236,28,Other,169641,Medium,House Purchase,Healthcare,Short-term,Mixed Portfolio,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4237,35,Male,104729,Low,Wealth Growth,Energy,Long-term,Mutual Funds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4238,49,Female,104692,Medium,House Purchase,Consumer Goods,Medium-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4239,50,Female,46321,Medium,House Purchase,Energy,Short-term,Mutual Funds,"60% Real Estate, 30% Stocks, 10% Bonds"
U4240,29,Female,21713,High,House Purchase,Real Estate,Short-term,Crypto,"60% Real Estate, 30% Stocks, 10% Bonds"
U4241,45,Female,146045,High,Emergency Fund,Consumer Goods,Medium-term,Bonds,"80% Stocks, 10% Crypto, 10% Cash"
U4242,35,Male,58786,Medium,Retirement,Healthcare,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4243,61,Other,39973,Medium,Retirement,Consumer Goods,Medium-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4244,36,Female,46326,Low,Education,Energy,Short-term,Mixed Portfolio,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4245,20,Female,94770,Medium,Education,Tech,Long-term,Bonds,"Mixed: 30% Crypto, 30% Stocks, 20% Bonds, 20% Real Estate"
U4246,40,Male,124887,Low,Emergency Fund,Tech,Short-term,Bonds,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4247,42,Female,185244,Low,Retirement,Energy,Long-term,Crypto,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4248,37,Male,40569,Low,House Purchase,Energy,Long-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4249,39,Male,119402,Medium,Wealth Growth,Consumer Goods,Short-term,Stocks,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4250,47,Female,28918,Low,Emergency Fund,Consumer Goods,Short-term,Real Estate,"50% Mutual Funds, 30% Bonds, 20% Real Estate"
U4251,36,Male,75085,Medium,House Purchase,Finance,Medium-term,Stocks,"70% Stocks, 20% Bonds, 10% Crypto"
U4252,64,Female,155180,Medium,Education,Energy,Short-term,Real Estate,"60% Real Estate, 30% Stocks, 10% Bonds"
